Datetime,PondID,PondCode,Temp,Turb,DO,pH
2021-07-08 11:00:00,IoTPond7,4,25.6875,33.0,3.996,6.98102
2021-07-08 11:00:00,IoTPond9,5,24.5,75.0,9.227,7.4395
2021-07-08 11:00:00,IoTPond2,0,25.25,100.0,10.164,7.60746
2021-07-08 11:00:00,IoTPond4,2,25.4375,97.0,7.264,7.73003
2021-07-08 12:00:00,IoTPond4,2,25.875,98.0,8.9375,7.73003
2021-07-08 12:00:00,IoTPond7,4,26.125,33.0,9.031,6.96286
2021-07-08 12:00:00,IoTPond6,3,25.1875,95.0,10.476,7.73457
2021-07-08 12:00:00,IoTPond9,5,24.9375,76.0,8.682,7.44858
2021-07-08 12:00:00,IoTPond3,1,24.75,14.0,10.1125,7.29424
2021-07-08 12:00:00,IoTPond2,0,25.53125,100.0,11.773499999999999,7.60519
2021-07-08 13:00:00,IoTPond2,0,25.875,100.0,11.109,7.60746
2021-07-08 13:00:00,IoTPond7,4,26.6875,33.0,10.408999999999999,6.95378
2021-07-08 13:00:00,IoTPond4,2,26.25,99.0,7.968500000000001,7.72549
2021-07-08 13:00:00,IoTPond6,3,25.375,95.5,8.758,7.73911
2021-07-08 13:00:00,IoTPond3,1,24.9375,15.0,9.7365,7.2897
2021-07-08 13:00:00,IoTPond9,5,25.46875,75.0,9.163,7.4395
2021-07-08 14:00:00,IoTPond9,5,25.6875,73.5,9.8515,7.45312
2021-07-08 14:00:00,IoTPond7,4,27.0,34.0,7.207,6.95378
2021-07-08 14:00:00,IoTPond2,0,26.0625,100.0,8.589,7.612
2021-07-08 14:00:00,IoTPond4,2,26.375,99.0,6.236,7.72095
2021-07-08 14:00:00,IoTPond3,1,25.03125,13.0,9.915,7.2897
2021-07-08 14:00:00,IoTPond6,3,25.5,97.0,6.207,7.74365
2021-07-08 15:00:00,IoTPond6,3,25.5625,98.0,4.1165,7.74592
2021-07-08 15:00:00,IoTPond9,5,26.0,72.0,9.742,7.45766
2021-07-08 15:00:00,IoTPond2,0,26.25,100.0,11.3115,7.612
2021-07-08 15:00:00,IoTPond4,2,26.5625,100.0,7.805,7.72095
2021-07-08 15:00:00,IoTPond3,1,25.125,12.0,7.777,7.2897
2021-07-08 15:00:00,IoTPond7,4,27.1875,34.0,10.9515,6.95832
2021-07-08 16:00:00,IoTPond2,0,26.25,100.0,8.909,7.62108
2021-07-08 16:00:00,IoTPond4,2,26.625,100.0,6.114,7.72095
2021-07-08 16:00:00,IoTPond3,1,25.1875,13.0,5.734,7.2897
2021-07-08 16:00:00,IoTPond6,3,25.5625,100.0,2.29,7.75273
2021-07-08 16:00:00,IoTPond7,4,27.125,34.0,9.609,6.9674
2021-07-08 16:00:00,IoTPond9,5,26.0,73.0,8.102,7.45766
2021-07-08 17:00:00,IoTPond4,2,26.5,100.0,3.533,7.72095
2021-07-08 17:00:00,IoTPond2,0,26.1875,100.0,7.112,7.63924
2021-07-08 17:00:00,IoTPond6,3,25.375,100.0,1.505,7.75727
2021-07-08 17:00:00,IoTPond7,4,26.875,34.0,7.904,6.98329
2021-07-08 17:00:00,IoTPond9,5,25.875,73.0,7.4085,7.46674
2021-07-08 17:00:00,IoTPond3,1,25.125,11.0,5.08,7.29424
2021-07-08 18:00:00,IoTPond4,2,26.25,100.0,3.122,7.72549
2021-07-08 18:00:00,IoTPond7,4,26.6875,34.0,6.004,6.99464
2021-07-08 18:00:00,IoTPond9,5,25.5625,74.0,9.439,7.46674
2021-07-08 18:00:00,IoTPond2,0,26.0,100.0,3.8375000000000004,7.6347
2021-07-08 18:00:00,IoTPond6,3,25.25,100.0,8.157499999999999,7.75727
2021-07-08 18:00:00,IoTPond3,1,25.0,13.0,3.34,7.30332
2021-07-08 19:00:00,IoTPond7,4,26.5,34.0,3.122,6.99464
2021-07-08 19:00:00,IoTPond2,0,25.90625,100.0,11.886,7.632429999999999
2021-07-08 19:00:00,IoTPond3,1,24.9375,15.0,11.292,7.30786
2021-07-08 19:00:00,IoTPond4,2,26.1875,100.0,3.777,7.72095
2021-07-08 19:00:00,IoTPond9,5,25.4375,76.0,11.397,7.46674
2021-07-08 19:00:00,IoTPond6,3,25.125,100.0,6.664,7.76634
2021-07-08 20:00:00,IoTPond2,0,25.75,100.0,7.673,7.6347
2021-07-08 20:00:00,IoTPond9,5,25.3125,79.5,9.0425,7.46901
2021-07-08 20:00:00,IoTPond7,4,26.375,34.0,1.926,6.99917
2021-07-08 20:00:00,IoTPond4,2,26.0,100.0,4.477,7.72095
2021-07-08 20:00:00,IoTPond3,1,24.875,14.0,8.469,7.30786
2021-07-08 20:00:00,IoTPond6,3,25.0625,100.0,5.401999999999999,7.76634
2021-07-08 21:00:00,IoTPond6,3,24.9375,100.0,4.9575,7.76634
2021-07-08 21:00:00,IoTPond9,5,25.125,80.0,7.36,7.47128
2021-07-08 21:00:00,IoTPond3,1,24.75,15.0,8.57,7.30786
2021-07-08 21:00:00,IoTPond7,4,26.1875,34.0,2.8095,6.99464
2021-07-08 21:00:00,IoTPond2,0,25.625,100.0,4.221,7.6347
2021-07-08 21:00:00,IoTPond4,2,25.875,100.0,3.596,7.72095
2021-07-08 22:00:00,IoTPond7,4,26.0625,34.0,5.17,6.99464
2021-07-08 22:00:00,IoTPond4,2,25.75,100.0,4.917,7.72095
2021-07-08 22:00:00,IoTPond2,0,25.5,100.0,6.147,7.6347
2021-07-08 22:00:00,IoTPond6,3,24.8125,100.0,6.047000000000001,7.77315
2021-07-08 22:00:00,IoTPond3,1,24.625,14.0,6.7059999999999995,7.31013
2021-07-08 22:00:00,IoTPond9,5,24.9375,83.0,7.776,7.46674
2021-07-08 23:00:00,IoTPond3,1,24.53125,15.5,5.519,7.3124
2021-07-08 23:00:00,IoTPond4,2,25.625,100.0,2.3705,7.72095
2021-07-08 23:00:00,IoTPond7,4,25.875,34.0,8.81,6.99464
2021-07-08 23:00:00,IoTPond9,5,24.75,80.0,6.406,7.46674
2021-07-08 23:00:00,IoTPond2,0,25.40625,100.0,8.013,7.63016
2021-07-08 23:00:00,IoTPond6,3,24.6875,100.0,7.3870000000000005,7.77088
2021-07-09 00:00:00,IoTPond7,4,25.75,34.0,5.47,6.99464
2021-07-09 00:00:00,IoTPond3,1,24.4375,18.0,5.4005,7.3124
2021-07-09 00:00:00,IoTPond6,3,24.625,100.0,1.589,7.77542
2021-07-09 00:00:00,IoTPond2,0,25.3125,100.0,7.977,7.63016
2021-07-09 00:00:00,IoTPond9,5,24.625,82.0,5.814500000000001,7.4622
2021-07-09 00:00:00,IoTPond4,2,25.5,100.0,2.747,7.72095
2021-07-09 01:00:00,IoTPond9,5,24.5,83.0,3.795,7.45766
2021-07-09 01:00:00,IoTPond4,2,25.375,100.0,3.291,7.72095
2021-07-09 01:00:00,IoTPond7,4,25.6875,34.0,6.884,6.99464
2021-07-09 01:00:00,IoTPond3,1,24.375,18.0,7.9195,7.3124
2021-07-09 01:00:00,IoTPond6,3,24.5625,100.0,1.191,7.77542
2021-07-09 01:00:00,IoTPond2,0,25.1875,100.0,6.319,7.62562
2021-07-09 02:00:00,IoTPond6,3,24.5,100.0,4.0355,7.78223
2021-07-09 02:00:00,IoTPond2,0,25.125,100.0,2.6505,7.632429999999999
2021-07-09 02:00:00,IoTPond4,2,25.28125,100.0,2.3579999999999997,7.72549
2021-07-09 02:00:00,IoTPond3,1,24.3125,19.0,13.075,7.30332
2021-07-09 02:00:00,IoTPond7,4,25.5625,33.0,4.725,6.99917
2021-07-09 02:00:00,IoTPond9,5,24.375,86.0,2.299,7.45766
2021-07-09 03:00:00,IoTPond4,2,25.25,100.0,3.9079999999999995,7.72095
2021-07-09 03:00:00,IoTPond9,5,24.3125,86.0,1.808,7.45766
2021-07-09 03:00:00,IoTPond3,1,24.25,27.0,12.2975,7.30786
2021-07-09 03:00:00,IoTPond6,3,24.4375,100.0,2.324,7.77542
2021-07-09 03:00:00,IoTPond7,4,25.4375,34.0,1.2730000000000001,6.99464
2021-07-09 04:00:00,IoTPond9,5,24.1875,87.0,1.4155,7.45766
2021-07-09 04:00:00,IoTPond2,0,24.9375,100.0,4.753500000000001,7.62562
2021-07-09 04:00:00,IoTPond4,2,25.125,100.0,4.221,7.72095
2021-07-09 04:00:00,IoTPond6,3,24.3125,100.0,5.654,7.78223
2021-07-09 04:00:00,IoTPond7,4,25.375,34.0,7.064,6.98556
2021-07-09 04:00:00,IoTPond3,1,24.1875,36.0,6.947,7.30786
2021-07-09 05:00:00,IoTPond3,1,24.125,25.0,9.745000000000001,7.3055900000000005
2021-07-09 05:00:00,IoTPond9,5,24.125,84.0,8.634,7.45766
2021-07-09 05:00:00,IoTPond2,0,24.9375,100.0,6.077,7.63924
2021-07-09 05:00:00,IoTPond4,2,25.0625,100.0,4.181,7.72549
2021-07-09 05:00:00,IoTPond6,3,24.25,100.0,6.943,7.77769
2021-07-09 05:00:00,IoTPond7,4,25.25,33.0,8.2015,6.98102
2021-07-09 06:00:00,IoTPond3,1,24.0625,29.0,12.517,7.30786
2021-07-09 06:00:00,IoTPond7,4,25.1875,34.0,6.111,6.98102
2021-07-09 06:00:00,IoTPond2,0,24.8125,100.0,6.005,7.62789
2021-07-09 06:00:00,IoTPond9,5,24.0,85.0,8.634,7.45766
2021-07-09 06:00:00,IoTPond4,2,25.0,100.0,4.741,7.73003
2021-07-09 06:00:00,IoTPond6,3,24.1875,100.0,11.148,7.77996
2021-07-09 07:00:00,IoTPond4,2,24.9375,100.0,10.9075,7.72549
2021-07-09 07:00:00,IoTPond6,3,24.1875,99.0,8.0715,7.77315
2021-07-09 07:00:00,IoTPond7,4,25.125,33.5,7.548500000000001,6.97648
2021-07-09 07:00:00,IoTPond3,1,24.0,31.0,8.114,7.3124
2021-07-09 07:00:00,IoTPond9,5,23.9375,84.0,8.634,7.45312
2021-07-09 07:00:00,IoTPond2,0,24.75,100.0,10.1675,7.62108
2021-07-09 08:00:00,IoTPond6,3,24.25,97.0,5.443,7.77996
2021-07-09 08:00:00,IoTPond4,2,24.9375,100.0,6.2545,7.72549
2021-07-09 08:00:00,IoTPond3,1,24.0,18.0,7.839,7.31694
2021-07-09 08:00:00,IoTPond7,4,25.1875,34.0,4.221,6.9674
2021-07-09 08:00:00,IoTPond9,5,23.9375,82.0,2.99,7.44858
2021-07-09 08:00:00,IoTPond2,0,24.75,100.0,6.4615,7.61881
2021-07-09 09:00:00,IoTPond3,1,24.0625,20.0,11.359,7.3124
2021-07-09 09:00:00,IoTPond2,0,24.8125,100.0,5.612,7.61654
2021-07-09 09:00:00,IoTPond6,3,24.25,93.0,4.073,7.77542
2021-07-09 09:00:00,IoTPond9,5,24.0,87.0,3.44,7.44858
2021-07-09 09:00:00,IoTPond7,4,25.1875,34.0,3.1155,6.9674
2021-07-09 09:00:00,IoTPond4,2,24.9375,100.0,8.371500000000001,7.72549
2021-07-09 10:00:00,IoTPond4,2,24.9375,99.5,3.8455,7.7232199999999995
2021-07-09 10:00:00,IoTPond6,3,24.375,90.5,2.3070000000000004,7.76634
2021-07-09 10:00:00,IoTPond2,0,24.875,100.0,2.358,7.612
2021-07-09 10:00:00,IoTPond9,5,24.0625,85.0,5.2780000000000005,7.44404
2021-07-09 10:00:00,IoTPond7,4,25.3125,34.0,1.842,6.95832
2021-07-09 10:00:00,IoTPond3,1,24.125,24.0,12.331,7.3124
2021-07-09 11:00:00,IoTPond7,4,25.5,34.0,4.016,6.95378
2021-07-09 11:00:00,IoTPond2,0,24.9375,100.0,4.488,7.60746
2021-07-09 11:00:00,IoTPond9,5,24.1875,84.0,9.5,7.43496
2021-07-09 11:00:00,IoTPond6,3,24.5625,96.0,3.3,7.76634
2021-07-09 11:00:00,IoTPond3,1,24.1875,22.0,11.385,7.3124
2021-07-09 12:00:00,IoTPond2,0,25.125,100.0,6.111,7.60746
2021-07-09 12:00:00,IoTPond7,4,25.75,34.0,8.133,6.95378
2021-07-09 12:00:00,IoTPond6,3,24.5625,98.5,2.6705,7.77996
2021-07-09 12:00:00,IoTPond3,1,24.3125,27.0,7.759,7.30332
2021-07-09 12:00:00,IoTPond9,5,24.5,86.0,12.568,7.43042
2021-07-09 13:00:00,IoTPond9,5,24.5,88.0,12.7705,7.44858
2021-07-09 13:00:00,IoTPond3,1,24.3125,28.0,7.539,7.30332
2021-07-09 13:00:00,IoTPond7,4,25.6875,34.0,8.354,6.9674
2021-07-09 13:00:00,IoTPond2,0,25.125,100.0,1.754,7.61654
2021-07-09 13:00:00,IoTPond6,3,24.5625,97.5,1.542,7.77542
2021-07-09 14:00:00,IoTPond2,0,25.125,100.0,1.617,7.61654
2021-07-09 14:00:00,IoTPond9,5,24.5625,89.0,12.188,7.44858
2021-07-09 14:00:00,IoTPond3,1,24.3125,31.0,7.484,7.30786
2021-07-09 14:00:00,IoTPond6,3,24.5,99.0,2.484,7.77542
2021-07-09 14:00:00,IoTPond7,4,25.75,33.0,8.818,6.96286
2021-07-09 15:00:00,IoTPond6,3,24.5,100.0,1.318,7.77542
2021-07-09 15:00:00,IoTPond2,0,25.0625,100.0,6.6835,7.612
2021-07-09 15:00:00,IoTPond9,5,24.5,89.0,10.235,7.44858
2021-07-09 15:00:00,IoTPond3,1,24.25,25.0,5.08,7.31013
2021-07-09 15:00:00,IoTPond7,4,25.6875,33.0,6.843999999999999,6.96059
2021-07-09 16:00:00,IoTPond9,5,24.5,89.0,11.224,7.44404
2021-07-09 16:00:00,IoTPond3,1,24.25,27.5,5.08,7.30786
2021-07-09 16:00:00,IoTPond6,3,24.4375,100.0,1.707,7.77996
2021-07-09 16:00:00,IoTPond2,0,25.0625,100.0,6.952,7.612
2021-07-09 16:00:00,IoTPond4,2,25.375,100.0,8.378,7.72095
2021-07-09 16:00:00,IoTPond7,4,25.625,32.0,10.448,6.956049999999999
2021-07-09 17:00:00,IoTPond4,2,25.3125,100.0,4.06,7.71187
2021-07-09 17:00:00,IoTPond7,4,25.625,32.0,7.769,6.95832
2021-07-09 17:00:00,IoTPond2,0,25.0625,100.0,6.888,7.612
2021-07-09 17:00:00,IoTPond6,3,24.375,100.0,4.124,7.77542
2021-07-09 17:00:00,IoTPond3,1,24.1875,29.0,8.942,7.30786
2021-07-09 17:00:00,IoTPond9,5,24.4375,92.0,9.227,7.44404
2021-07-09 18:00:00,IoTPond2,0,25.0,100.0,5.518,7.612
2021-07-09 18:00:00,IoTPond3,1,24.1875,30.0,11.072,7.30786
2021-07-09 18:00:00,IoTPond7,4,25.5625,33.0,7.489,6.95832
2021-07-09 18:00:00,IoTPond4,2,25.25,100.0,3.4035,7.7096
2021-07-09 18:00:00,IoTPond6,3,24.3125,100.0,7.209,7.7845
2021-07-09 18:00:00,IoTPond9,5,24.3125,93.0,9.227,7.44404
2021-07-09 19:00:00,IoTPond6,3,24.25,100.0,5.95,7.78223
2021-07-09 19:00:00,IoTPond4,2,25.1875,100.0,3.528,7.71187
2021-07-09 19:00:00,IoTPond3,1,24.0625,33.0,10.286,7.3124
2021-07-09 19:00:00,IoTPond2,0,24.875,100.0,6.094,7.61654
2021-07-09 19:00:00,IoTPond7,4,25.4375,32.0,6.728,6.95378
2021-07-09 19:00:00,IoTPond9,5,24.25,93.0,9.227,7.44858
2021-07-09 20:00:00,IoTPond9,5,24.125,95.0,8.634,7.44858
